code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,Average_Assesment_Score,Total_no_of_material_use
CCC,2014J,M,London Region,HE Qualification,90-100%,55<=,0,30,N,Distinction,95.8,484.0
CCC,2014J,F,West Midlands Region,HE Qualification,60-70%,55<=,0,90,N,Pass,51.6,8165.0
CCC,2014J,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,Y,Withdrawn,69.66666666666667,1391.0
CCC,2014J,M,Wales,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,76.77777777777777,945.0
CCC,2014J,M,North Region,HE Qualification,,35-55,0,30,N,Distinction,94.11111111111113,13991.0
CCC,2014J,F,South Region,No Formal quals,90-100%,0-35,0,120,N,Pass,77.66666666666667,1249.0
CCC,2014J,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,66.66666666666667,674.0
CCC,2014J,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,240,N,Withdrawn,0.0,0.0
CCC,2014J,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,65.16666666666667,499.0
CCC,2014J,M,North Region,A Level or Equivalent,30-40%,0-35,0,210,N,Distinction,89.0,1036.0
CCC,2014J,M,London Region,HE Qualification,30-40%,0-35,0,120,N,Pass,72.625,1750.0
CCC,2014J,M,North Region,HE Qualification,,0-35,0,90,N,Distinction,96.55555555555556,599.0
CCC,2014J,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,88.22222222222223,1521.0
CCC,2014J,F,London Region,Lower Than A Level,30-40%,0-35,0,240,N,Withdrawn,0.0,0.0
CCC,2014J,M,South Region,HE Qualification,70-80%,35-55,0,60,N,Pass,80.0,947.0
CCC,2014J,M,South Region,Lower Than A Level,70-80%,0-35,0,90,N,Distinction,95.0,2284.0
CCC,2014J,M,North Region,Lower Than A Level,0-10%,35-55,0,30,N,Fail,77.1111111111111,3466.0
CCC,2014J,M,South East Region,HE Qualification,80-90%,0-35,0,60,N,Fail,0.0,0.0
CCC,2014J,M,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,56.0,377.0
CCC,2014J,M,Wales,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,0.0,0.0
CCC,2014J,F,Wales,Lower Than A Level,30-40%,0-35,0,30,Y,Pass,70.42857142857143,1360.0
CCC,2014J,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,59.4,675.0
CCC,2014J,F,South West Region,A Level or Equivalent,40-50%,0-35,0,90,N,Distinction,93.88888888888887,5639.0
CCC,2014J,F,North Western Region,HE Qualification,20-30%,0-35,0,120,N,Distinction,96.2,1236.0
CCC,2014J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0.0,0.0
CCC,2014J,F,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,97.2,2556.0
CCC,2014J,M,North Region,HE Qualification,,35-55,0,30,N,Withdrawn,80.5,1307.0
CCC,2014J,F,North Region,HE Qualification,,0-35,0,210,N,Distinction,98.22222222222223,3127.0
CCC,2014J,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,69.42857142857143,594.0
CCC,2014J,F,South West Region,A Level or Equivalent,30-40%,0-35,0,150,N,Fail,28.5,1363.0
CCC,2014J,F,Wales,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,0.0,0.0
CCC,2014J,M,Wales,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,M,West Midlands Region,HE Qualification,60-70%,35-55,0,90,N,Pass,76.1111111111111,1466.0
CCC,2014J,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,150,N,Fail,73.25,144.0
CCC,2014J,M,London Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,98.4,3627.0
CCC,2014J,M,Scotland,A Level or Equivalent,40-50%,0-35,0,90,N,Fail,89.66666666666669,244.0
CCC,2014J,M,London Region,Lower Than A Level,0-10%,0-35,0,150,N,Pass,69.0,747.0
CCC,2014J,M,North Region,Post Graduate Qualification,,35-55,0,60,N,Distinction,98.44444444444444,2354.0
CCC,2014J,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Withdrawn,0.0,0.0
CCC,2014J,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,45.0,294.0
CCC,2014J,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,0.0,0.0
CCC,2014J,M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,Distinction,91.88888888888887,524.0
CCC,2014J,F,London Region,A Level or Equivalent,80-90%,35-55,0,180,N,Pass,80.57142857142857,1853.0
CCC,2014J,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,120,N,Pass,83.55555555555556,5288.0
CCC,2014J,M,Wales,HE Qualification,90-100%,0-35,0,90,N,Pass,80.55555555555556,1583.0
CCC,2014J,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,85.22222222222223,2158.0
CCC,2014J,M,North Region,HE Qualification,,0-35,0,150,N,Pass,73.8888888888889,1062.0
CCC,2014J,F,East Midlands Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,96.28571428571428,2427.0
CCC,2014J,M,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,0.0,0.0
CCC,2014J,F,South West Region,A Level or Equivalent,10-20,0-35,0,150,N,Distinction,87.22222222222223,2498.0
CCC,2014J,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,M,Scotland,HE Qualification,40-50%,0-35,0,120,N,Pass,63.111111111111114,2095.0
CCC,2014J,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,M,North Western Region,HE Qualification,50-60%,35-55,0,60,N,Distinction,94.33333333333331,4379.0
CCC,2014J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,240,N,Withdrawn,0.0,0.0
CCC,2014J,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,92.33333333333331,1768.0
CCC,2014J,M,London Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,0.0,0.0
CCC,2014J,M,South Region,Lower Than A Level,80-90%,35-55,0,180,N,Withdrawn,0.0,0.0
CCC,2014J,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,95.33333333333331,6604.0
CCC,2014J,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn,0.0,0.0
CCC,2014J,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Fail,66.22222222222223,1318.0
CCC,2014J,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,59.42857142857143,540.0
CCC,2014J,M,South Region,HE Qualification,40-50%,0-35,0,120,N,Pass,85.1111111111111,485.0
CCC,2014J,F,North Western Region,Lower Than A Level,20-30%,0-35,0,120,Y,Pass,78.375,1173.0
CCC,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Fail,73.4,883.0
CCC,2014J,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,98.8,6402.0
CCC,2014J,F,Ireland,Post Graduate Qualification,,0-35,0,120,N,Pass,82.8,2575.0
CCC,2014J,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Pass,71.0,878.0
CCC,2014J,M,Scotland,A Level or Equivalent,10-20,0-35,0,120,N,Fail,0.0,0.0
CCC,2014J,M,Wales,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn,0.0,0.0
CCC,2014J,M,Wales,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,70.75,1284.0
CCC,2014J,F,North Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,0.0,0.0
CCC,2014J,M,East Anglian Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn,93.4,1258.0
CCC,2014J,M,London Region,HE Qualification,0-10%,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,56.444444444444436,633.0
CCC,2014J,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,90,N,Distinction,92.8,1934.0
CCC,2014J,M,Scotland,HE Qualification,20-30%,0-35,0,90,N,Fail,75.0,194.0
CCC,2014J,M,North Western Region,Lower Than A Level,30-40%,35-55,0,90,N,Withdrawn,0.0,0.0
CCC,2014J,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,41.0,135.0
CCC,2014J,F,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Fail,47.0,267.0
CCC,2014J,M,South West Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,59.111111111111114,673.0
CCC,2014J,M,London Region,A Level or Equivalent,10-20,0-35,0,150,N,Distinction,97.88888888888887,3087.0
CCC,2014J,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction,94.0,2737.0
CCC,2014J,M,North Region,Post Graduate Qualification,,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,M,Wales,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,47.66666666666666,1035.0
CCC,2014J,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,0.0,0.0
CCC,2014J,M,Scotland,HE Qualification,,0-35,0,60,N,Fail,64.22222222222223,583.0
CCC,2014J,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,87.5,756.0
CCC,2014J,M,Scotland,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,64.71428571428571,214.0
CCC,2014J,M,Wales,Lower Than A Level,10-20,0-35,0,150,N,Distinction,98.22222222222223,4290.0
CCC,2014J,M,South Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,83.1111111111111,7882.0
CCC,2014J,M,London Region,HE Qualification,30-40%,35-55,0,60,N,Distinction,91.88888888888887,2482.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,82.75,482.0
CCC,2014J,M,Ireland,HE Qualification,,0-35,0,120,N,Pass,80.66666666666667,666.0
CCC,2014J,F,Scotland,A Level or Equivalent,20-30%,0-35,0,120,Y,Distinction,88.8888888888889,1202.0
CCC,2014J,M,London Region,A Level or Equivalent,30-40%,35-55,0,120,Y,Distinction,98.77777777777777,9544.0
CCC,2014J,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,Distinction,100.0,1077.0
CCC,2014J,M,North Western Region,Lower Than A Level,30-40%,0-35,0,90,Y,Withdrawn,37.8,389.0
CCC,2014J,F,Ireland,HE Qualification,90-100%,0-35,0,60,N,Pass,95.22222222222223,1585.0
CCC,2014J,F,South East Region,Lower Than A Level,10-20,0-35,0,180,N,Withdrawn,0.0,213.0
CCC,2014J,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,72.22222222222223,655.0
CCC,2014J,M,North Region,HE Qualification,0-10%,0-35,0,150,N,Withdrawn,0.0,0.0
CCC,2014J,M,London Region,HE Qualification,40-50%,35-55,0,90,N,Pass,87.77777777777777,4398.0
CCC,2014J,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,78.33333333333333,414.0
CCC,2014J,M,Wales,HE Qualification,20-30%,0-35,0,60,N,Distinction,97.125,2447.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,F,London Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,50.66666666666666,1609.0
CCC,2014J,M,South West Region,HE Qualification,40-50%,0-35,0,60,N,Pass,69.55555555555556,1927.0
CCC,2014J,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,99.33333333333331,630.0
CCC,2014J,F,South East Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass,92.55555555555556,2065.0
CCC,2014J,M,North Region,Post Graduate Qualification,,35-55,0,90,N,Distinction,91.88888888888887,686.0
CCC,2014J,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,62.111111111111114,1144.0
CCC,2014J,M,North Western Region,HE Qualification,20-30%,0-35,0,60,N,Pass,80.44444444444444,820.0
CCC,2014J,M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,81.5,257.0
CCC,2014J,M,Ireland,A Level or Equivalent,,0-35,0,120,N,Pass,91.66666666666669,717.0
CCC,2014J,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,0.0,0.0
CCC,2014J,F,South West Region,A Level or Equivalent,40-50%,0-35,0,30,Y,Distinction,93.8,1138.0
CCC,2014J,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,0.0,0.0
CCC,2014J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,0.0,0.0
CCC,2014J,M,Wales,A Level or Equivalent,60-70%,0-35,0,90,N,Withdrawn,67.0,139.0
CCC,2014J,M,South West Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,0.0,0.0
CCC,2014J,M,Scotland,A Level or Equivalent,50-60%,0-35,0,30,N,Withdrawn,86.5,197.0
CCC,2014J,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,36.0,416.0
CCC,2014J,M,North Western Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,52.555555555555564,1065.0
CCC,2014J,M,North Region,Lower Than A Level,,35-55,0,60,Y,Withdrawn,73.5,82.0
CCC,2014J,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,90,N,Distinction,90.875,1645.0
CCC,2014J,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,78.0,247.0
CCC,2014J,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,60.444444444444436,1091.0
CCC,2014J,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,240,N,Withdrawn,0.0,0.0
CCC,2014J,M,South Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass,73.55555555555556,1377.0
CCC,2014J,M,Scotland,HE Qualification,20-30%,35-55,0,150,N,Fail,76.0,511.0
CCC,2014J,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,90,N,Fail,91.0,528.0
CCC,2014J,M,North Region,Lower Than A Level,,35-55,0,60,N,Distinction,95.44444444444444,4283.0
CCC,2014J,M,Scotland,HE Qualification,20-30%,35-55,0,90,N,Withdrawn,0.0,0.0
CCC,2014J,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,30,N,Withdrawn,0.0,0.0
CCC,2014J,F,London Region,A Level or Equivalent,60-70%,0-35,0,180,N,Withdrawn,0.0,0.0
CCC,2014J,M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Distinction,88.0,1389.0
CCC,2014J,F,South Region,HE Qualification,90-100%,0-35,0,30,N,Withdrawn,72.4,1033.0
CCC,2014J,F,London Region,Lower Than A Level,10-20,0-35,0,120,Y,Withdrawn,0.0,0.0
CCC,2014J,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,64.6,1432.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,65.875,1902.0
CCC,2014J,F,Ireland,Post Graduate Qualification,,0-35,0,90,N,Distinction,95.22222222222223,1862.0
CCC,2014J,F,East Anglian Region,HE Qualification,60-70%,0-35,0,30,N,Pass,65.55555555555556,645.0
CCC,2014J,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,30,N,Fail,67.0,120.0
CCC,2014J,F,South Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,M,West Midlands Region,HE Qualification,90-100%,0-35,0,60,N,Pass,54.66666666666666,745.0
CCC,2014J,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Fail,0.0,0.0
CCC,2014J,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,55.0,1695.0
CCC,2014J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,M,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Pass,71.66666666666667,1370.0
CCC,2014J,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,90,N,Fail,46.5,400.0
CCC,2014J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,0.0,0.0
CCC,2014J,M,Wales,A Level or Equivalent,10-20,0-35,0,150,N,Pass,64.66666666666667,1424.0
CCC,2014J,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,56.0,144.0
CCC,2014J,M,North Region,Lower Than A Level,,0-35,0,30,N,Fail,65.5,389.0
CCC,2014J,M,Scotland,Lower Than A Level,70-80%,0-35,0,120,Y,Fail,80.0,444.0
CCC,2014J,M,North Region,HE Qualification,,0-35,0,90,N,Pass,76.77777777777777,3488.0
CCC,2014J,M,East Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Distinction,96.88888888888887,1004.0
CCC,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,78.55555555555556,2134.0
CCC,2014J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,0.0,0.0
CCC,2014J,M,North Region,Lower Than A Level,,0-35,0,30,N,Fail,64.5,433.0
CCC,2014J,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,150,N,Withdrawn,0.0,0.0
CCC,2014J,M,North Region,Post Graduate Qualification,,35-55,0,30,N,Distinction,98.44444444444444,1013.0
CCC,2014J,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction,95.88888888888887,2167.0
CCC,2014J,M,West Midlands Region,HE Qualification,30-40%,35-55,0,120,N,Pass,85.22222222222223,1394.0
CCC,2014J,M,Wales,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,43.75,712.0
CCC,2014J,M,South West Region,HE Qualification,60-70%,0-35,0,60,N,Pass,91.22222222222223,980.0
CCC,2014J,F,London Region,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,78.0,1154.0
CCC,2014J,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,78.0,151.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,90.22222222222223,941.0
CCC,2014J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,91.33333333333331,2976.0
CCC,2014J,M,North Region,HE Qualification,,0-35,0,90,N,Withdrawn,55.0,520.0
CCC,2014J,F,South West Region,Lower Than A Level,20-30%,35-55,0,60,Y,Distinction,96.44444444444444,1702.0
CCC,2014J,M,East Anglian Region,HE Qualification,60-70%,0-35,0,30,N,Pass,65.22222222222223,3991.0
CCC,2014J,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Fail,56.0,125.0
CCC,2014J,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,71.42857142857143,1209.0
CCC,2014J,M,Scotland,Lower Than A Level,10-20,0-35,0,90,N,Pass,77.66666666666667,4782.0
CCC,2014J,M,Scotland,HE Qualification,0-10%,0-35,0,105,Y,Withdrawn,53.57142857142857,695.0
CCC,2014J,F,South East Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,0.0,0.0
CCC,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,66.66666666666667,1169.0
CCC,2014J,F,Scotland,A Level or Equivalent,50-60%,35-55,0,180,Y,Withdrawn,0.0,0.0
CCC,2014J,M,South West Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,M,Ireland,HE Qualification,70-80%,0-35,0,60,N,Pass,72.77777777777777,739.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,210,N,Withdrawn,95.0,984.0
CCC,2014J,M,South Region,A Level or Equivalent,30-40%,35-55,0,90,N,Distinction,97.77777777777777,4826.0
CCC,2014J,M,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,Pass,51.0,7306.0
CCC,2014J,M,London Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,56.0,138.0
CCC,2014J,M,North Region,Lower Than A Level,,0-35,0,120,N,Distinction,96.44444444444444,2157.0
CCC,2014J,F,North Region,HE Qualification,,0-35,0,150,N,Withdrawn,93.66666666666669,520.0
CCC,2014J,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,89.0,1079.0
CCC,2014J,F,South West Region,A Level or Equivalent,50-60%,0-35,0,210,N,Withdrawn,0.0,0.0
CCC,2014J,M,North Region,HE Qualification,,0-35,0,90,N,Distinction,92.33333333333331,1948.0
CCC,2014J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn,56.0,127.0
CCC,2014J,F,North Region,Lower Than A Level,,35-55,0,120,N,Distinction,94.44444444444444,2282.0
CCC,2014J,M,Scotland,Post Graduate Qualification,50-60%,0-35,0,60,N,Withdrawn,0.0,0.0
CCC,2014J,M,North Region,Lower Than A Level,,0-35,0,120,N,Pass,78.0,1514.0
CCC,2014J,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,63.555555555555564,1383.0
CCC,2014J,F,Scotland,HE Qualification,50-60%,55<=,0,60,N,Distinction,98.55555555555556,8738.0
CCC,2014J,F,West Midlands Region,HE Qualification,60-70%,0-35,0,120,N,Distinction,84.33333333333333,3788.0
CCC,2014J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,70.33333333333333,944.0
CCC,2014J,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,120,Y,Pass,81.8888888888889,1002.0
CCC,2014J,M,South East Region,A Level or Equivalent,10-20,0-35,0,120,N,Distinction,86.6,2636.0
CCC,2014J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,78.0,145.0
CCC,2014J,M,London Region,Lower Than A Level,10-20,0-35,0,150,Y,Withdrawn,0.0,0.0
CCC,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,Withdrawn,0.0,0.0
CCC,2014J,F,North Region,Post Graduate Qualification,,0-35,0,90,N,Pass,86.7142857142857,756.0
CCC,2014J,M,East Anglian Region,HE Qualification,70-80%,0-35,0,30,N,Pass,80.1111111111111,5851.0
CCC,2014J,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,62.16666666666666,298.0
CCC,2014J,M,South East Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn,0.0,0.0
CCC,2014J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,Distinction,93.33333333333331,1931.0
CCC,2014J,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,97.0,1395.0
CCC,2014J,M,Scotland,HE Qualification,90-100%,55<=,0,30,N,Distinction,98.22222222222223,2236.0
CCC,2014J,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,30,N,Distinction,98.55555555555556,3326.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,0.0,0.0
CCC,2014J,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,41.0,641.0
CCC,2014J,M,West Midlands Region,Lower Than A Level,10-20,35-55,0,240,N,Withdrawn,0.0,0.0
CCC,2014J,M,South Region,A Level or Equivalent,60-70%,0-35,0,90,N,Withdrawn,0.0,0.0
CCC,2014J,F,London Region,Lower Than A Level,10-20,35-55,0,120,Y,Withdrawn,0.0,0.0
CCC,2014J,M,South Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,93.44444444444444,1102.0
CCC,2014J,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,97.6,1847.0
CCC,2014J,F,South West Region,HE Qualification,30-40%,0-35,0,90,N,Withdrawn,78.5,416.0
CCC,2014J,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,30,N,Pass,76.22222222222223,1104.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,0.0,0.0
CCC,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Pass,78.71428571428571,3030.0
CCC,2014J,F,South Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,M,London Region,No Formal quals,20-30%,0-35,0,120,N,Fail,47.0,665.0
CCC,2014J,F,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,33.0,380.0
CCC,2014J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Withdrawn,63.0,134.0
CCC,2014J,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,F,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,85.1111111111111,3078.0
CCC,2014J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,0.0,0.0
CCC,2014J,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,77.55555555555556,1155.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,91.6,465.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,92.11111111111113,456.0
CCC,2014J,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,30,Y,Withdrawn,91.8,413.0
CCC,2014J,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,40.0,231.0
CCC,2014J,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,90,N,Withdrawn,0.0,0.0
CCC,2014J,M,North Region,A Level or Equivalent,40-50%,0-35,0,150,N,Withdrawn,0.0,0.0
